movieId,title,runtime,poster,year,genre,director,language,genre_name,language_name,runtime_name,rating_1,rating_2,cast,soup
86817,Something Borrowed,112,https://image.tmdb.org/t/p/w500//lpIRBJjuWKq1rUQXDMfJTmryXzt.jpg,2011,3,Luke Greenfield,1,Comedy,English,1h 52min,5.0,5.0,Kate Hudson,newyork alcohol basedonnovel katehudson ginnifergoodwin johnkrasinski lukegreenfield lukegreenfield lukegreenfield comedy drama romance alconentertainment wildoceanfilms 2sfilms
86835,Priest,87,https://image.tmdb.org/t/p/w500//fYHiA7LPGl9DG7m3DUs0Td1VMcO.jpg,2011,1,Scott Stewart,1,Action,English,1h 27min,2.8,2.2,Paul Bettany,vampire crucifixion post-apocalyptic paulbettany karlurban camgigandet scottstewart scottstewart scottstewart action sciencefiction fantasy screengems starsroadentertainment buckarooentertainment
86852,The Beaver,91,https://image.tmdb.org/t/p/w500//nlaWgS7iIb6MG3t0FitV1xdPqIV.jpg,2011,5,Jodie Foster,1,Drama,English,1h 31min,3.0,3.0,Jodie Foster,puppet womandirector jodiefoster melgibson jenniferlawrence jodiefoster jodiefoster jodiefoster drama summitentertainment participantmedia imagenationabudhabifz
87192,Attack the Block,88,https://image.tmdb.org/t/p/w500//wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,2011,1,Joe Cornish,1,Action,English,1h 28min,4.5,3.9,Nick Frost,streetgang chase nickfrost jodiewhittaker johnboyega joecornish joecornish joecornish action comedy sciencefiction ukfilmcouncil studiocanal film4
87234,Submarine,97,https://image.tmdb.org/t/p/w500//vmt5vG9dSmswmzHSYvn1S4Nl4uG.jpg,2011,5,Richard Ayoade,1,Drama,English,1h 37min,4.4,4.0,Craig Roberts,beach wales friendship craigroberts sallyhawkins paddyconsidine richardayoade richardayoade richardayoade drama comedy romance film4 filmagencyforwales redhourfilms
87298,Everything Must Go,97,https://image.tmdb.org/t/p/w500//n4wMD3LHyo3nYZNWEOGLzgdyWjX.jpg,2010,3,Dan Rush,1,Comedy,English,1h 37min,3.8,3.1,Rebecca Hall,alcohol arizona beer rebeccahall willferrell glennhowerton danrush danrush danrush comedy drama romance birdsongpictures imglobal
87304,Beginners,105,https://image.tmdb.org/t/p/w500//io2Tm89or3jO2pDtEAPEACx4wUe.jpg,2010,5,Mike Mills,1,Drama,English,1h 45min,3.7,3.3,Ewan McGregor,gay lossofmother secret ewanmcgregor christopherplummer mélanielaurent mikemills mikemills mikemills drama romance comedy partsandlabor olympuspictures focusfeatures
87483,Mr. Popper's Penguins,94,https://image.tmdb.org/t/p/w500//jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,2011,3,Mark Waters,1,Comedy,English,1h 34min,2.0,2.0,Jim Carrey,taxi restaurant zoo jimcarrey carlagugino madelinecarroll markwaters markwaters markwaters comedy family twentiethcenturyfoxfilmcorporation duneentertainment davisentertainment
87522,Larry Crowne,98,https://image.tmdb.org/t/p/w500//8GDM7RqM6J1vNUdlU94rmtlNa3e.jpg,2011,3,Tom Hanks,1,Comedy,English,1h 38min,3.5,2.8,Tom Hanks,classroom college teacher tomhanks juliaroberts bryancranston tomhanks tomhanks tomhanks comedy romance drama universalpictures playtoneproductions vendomepictures
87529,Your Highness,102,https://image.tmdb.org/t/p/w500//bq3gU60TkgBjLUbxSSZVhDhlhmH.jpg,2011,3,David Gordon Green,1,Comedy,English,1h 42min,2.1,1.6,Danny McBride,kidnapping traitor virgin dannymcbride jamesfranco natalieportman davidgordongreen davidgordongreen davidgordongreen comedy universalpictures stuberproductions
87785,Takers,107,https://image.tmdb.org/t/p/w500//3RkHrOIRvTqAJ0Oj6aNZOxQ5RbM.jpg,2010,1,John Luessenhop,1,Action,English,1h 47min,2.0,2.0,Chris Brown,heist chrisbrown haydenchristensen mattdillon johnluessenhop johnluessenhop johnluessenhop action crime drama rainforestfilms
88118,The Perfect Host,93,https://image.tmdb.org/t/p/w500//tYqk1u5d3eARg5gV8cF4RZFZKKQ.jpg,2010,3,Nick Tomnay,1,Comedy,English,1h 33min,4.0,4.0,David Hyde Pierce,swimmingpool davidhydepierce claynecrawford nathanielparker nicktomnay nicktomnay nicktomnay comedy thriller crime splendidfilm
88235,The Guard,96,https://image.tmdb.org/t/p/w500//cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,2011,1,John Michael McDonagh,1,Action,English,1h 36min,4.0,4.0,Brendan Gleeson,prostitute blackmail brendangleeson doncheadle liamcunningham johnmichaelmcdonagh johnmichaelmcdonagh johnmichaelmcdonagh action comedy thriller ukfilmcouncil crescendoproductions elementpictures
88267,Winnie the Pooh,63,https://image.tmdb.org/t/p/w500//wMZU69sPEP8dSNU0nMWVt7b54EQ.jpg,2011,4,Stephen Anderson,1,Animation,English,1h 3min,4.1,3.7,Jim Cummings,owl tiger aftercreditsstinger jimcummings travisoates budluckey stephenanderson stephenanderson stephenanderson animation family waltdisneypictures waltdisneyanimationstudios
88380,Dylan Dog: Dead of Night,107,https://image.tmdb.org/t/p/w500//qNft4Lh6tutSkImvNnd1FfD12Hv.jpg,2011,1,Kevin Munroe,1,Action,English,1h 47min,3.5,3.5,Brandon Routh,detective vampire supernatural brandonrouth peterstormare samhuntington kevinmunroe kevinmunroe kevinmunroe action comedy horror hydeparkfilms platinumstudios longdistancefilms
88672,Our Idiot Brother,90,https://image.tmdb.org/t/p/w500//zDvJIlD6BvU4OkNfdB8RJYx3ZMD.jpg,2011,3,Jesse Peretz,1,Comedy,English,1h 30min,4.4,3.8,Paul Rudd,brothersisterrelationship sistersisterrelationship familyclan paulrudd elizabethbanks zooeydeschanel jesseperetz jesseperetz jesseperetz comedy drama theweinsteincompany likelystory bigbeachfilms
88785,The Change-Up,112,https://image.tmdb.org/t/p/w500//j1XdODJMwGfR4A4AlgsDpBhhLx0.jpg,2011,3,David Dobkin,1,Comedy,English,1h 52min,3.5,2.8,Olivia Wilde,jealousy wish oliviawilde ryanreynolds jasonbateman daviddobkin daviddobkin daviddobkin comedy universalpictures originalfilm relativitymedia
88812,30 Minutes or Less,83,https://image.tmdb.org/t/p/w500//gkCO4bf8kDxF4wsUOMzhYk3Pgz2.jpg,2011,1,Ruben Fleischer,1,Action,English,1h 23min,3.8,3.3,Jesse Eisenberg,adventure pizzaboy jesseeisenberg dannymcbride azizansari rubenfleischer rubenfleischer rubenfleischer action adventure comedy columbiapictures
88950,The Conspirator,122,https://image.tmdb.org/t/p/w500//7oF9c8F9PfswtMAuodi6gMEttuo.jpg,2010,6,Robert Redford,1,Others,English,2h 2min,1.0,1.0,Evan Rachel Wood,president conspiracy evanrachelwood jamesmcavoy kevinkline robertredford robertredford robertredford crime drama history wildwoodenterprises americanfilmcompany
88954,A Very Harold & Kumar Christmas,108,https://image.tmdb.org/t/p/w500//hgrKTnY1UJIYJHDv5geHixHVGl3.jpg,2011,3,Todd Strauss-Schulson,1,Comedy,English,1h 48min,1.5,1.5,Neil Patrick Harris,holiday indianlead beer neilpatrickharris johncho eliaskoteas toddstrauss-schulson toddstrauss-schulson toddstrauss-schulson comedy newlinecinema mandatepictures
89030,Fright Night,106,https://image.tmdb.org/t/p/w500//upVMb3s1RugX4J0O40zfERjPE5N.jpg,2011,2,Craig Gillespie,1,Horror,English,1h 46min,3.5,2.8,Anton Yelchin,sunrise vampire suspicion antonyelchin colinfarrell tonicollette craiggillespie craiggillespie craiggillespie horror comedy touchstonepictures
89039,Another Earth,92,https://image.tmdb.org/t/p/w500//qvGJK3lFzpifAdyIupMNdWNX0qr.jpg,2011,5,Mike Cahill,1,Drama,English,1h 32min,4.5,4.1,William Mapother,tragedy williammapother britmarling matthew-leeerlbach mikecahill mikecahill mikecahill drama sciencefiction artistspublicdomain
89047,Hesher,106,https://image.tmdb.org/t/p/w500//dD03azf3h1hUHVzVkkqJs96Kkay.jpg,2010,5,Spencer Susser,1,Drama,English,1h 46min,3.5,3.5,Joseph Gordon-Levitt,lossofmother clerk grocery josephgordon-levitt natalieportman rainnwilson spencersusser spencersusser spencersusser drama droentertainment thelastpicturecompany catchplay
89072,Stake Land,98,https://image.tmdb.org/t/p/w500//nj7wennihqeF8uIKxIhX7cTDktz.jpg,2010,5,Jim Mickle,1,Drama,English,1h 38min,3.5,3.5,Danielle Harris,malenudity canada vampire danielleharris kellymcgillis nickdamici jimmickle jimmickle jimmickle drama horror action glasseyepix belladonnaproductions offhollywoodpictures
89085,The Debt,113,https://image.tmdb.org/t/p/w500//6C0etzPvnTRH2FnvG8iEPQwzu31.jpg,2010,5,John Madden,1,Drama,English,1h 53min,4.5,4.5,Helen Mirren,beach secretagent helenmirren ciaránhinds tomwilkinson johnmadden johnmadden johnmadden drama thriller miramaxfilms marvfilms pioneerpictures
89087,Colombiana,108,https://image.tmdb.org/t/p/w500//rEdGDgRB3gducezNSIyx2lbKQy4.jpg,2011,1,Olivier Megaton,1,Action,English,1h 48min,3.1,2.4,Zoe Saldana,streetgang uncle femaleassassin zoesaldana cliffcurtis callumblue oliviermegaton oliviermegaton oliviermegaton action thriller crime tf1filmsproduction canal+ cinécinéma
89102,Freakonomics,93,https://image.tmdb.org/t/p/w500//uNO9svhhl5BqTlBN7ligl2uvttS.jpg,2010,6,Heidi Ewing,1,Others,English,1h 33min,2.0,2.0,Zoe Sloane,femalenudity corruption cheating zoesloane jadeviggiano amancayaaguilar heidiewing heidiewing heidiewing documentary chadtroutwinefilms greenfilmcompany humanworldwide
89194,Prom,104,https://image.tmdb.org/t/p/w500//utYKyP9q7aYxU6LdOwkxRo92XFU.jpg,2011,3,Joe Nussbaum,1,Comedy,English,1h 44min,3.0,3.0,Aimee Teegarden,singleparent waitress aimeeteegarden thomasmcdonell nicholasbraun joenussbaum joenussbaum joenussbaum comedy waltdisneypictures rickshawproductions
89343,Red State,88,https://image.tmdb.org/t/p/w500//jPpaBzZxpv9gf5QvZyIMthO66Gm.jpg,2011,2,Kevin Smith,1,Horror,English,1h 28min,4.3,3.7,Michael Parks,christianity homophobia pastor michaelparks johngoodman melissaleo kevinsmith kevinsmith kevinsmith horror action thriller theharveyboys nvshproductions phase4films
89388,I Don't Know How She Does It,89,https://image.tmdb.org/t/p/w500//eUQfE21WB0qKfUx6yUAhmsCWTmX.jpg,2011,6,Douglas McGrath,1,Others,English,1h 29min,1.6,1.0,Sarah Jessica Parker,familyvacation widower sarahjessicaparker piercebrosnan sarahshahi douglasmcgrath douglasmcgrath douglasmcgrath romance comedy theweinsteincompany
89427,Shark Night,91,https://image.tmdb.org/t/p/w500//9X9LfiXyNm3rpIeCqkWQmb2NDBe.jpg,2011,2,David R. Ellis,1,Horror,English,1h 31min,1.5,1.5,Sara Paxton,sharkattack dirtycop sarapaxton chriscarmack joeldavidmoore davidr.ellis davidr.ellis davidr.ellis horror thriller incentivefilmedentertainment
89753,Tinker Tailor Soldier Spy,127,https://image.tmdb.org/t/p/w500//bsL9UZPCmQKgl88wXwMulKuw9Jh.jpg,2011,5,Tomas Alfredson,1,Drama,English,2h 7min,3.5,3.5,John Hurt,spy coldwar spying johnhurt garyoldman kathyburke tomasalfredson tomasalfredson tomasalfredson drama thriller mystery studiocanal kinoweltfilmproduktion canal+
89759,جدایی نادر از سیمین,123,https://image.tmdb.org/t/p/w500//wQVvASmpm8jGhJBQU20OkoMcNzi.jpg,2011,5,Asghar Farhadi,5,Drama,Others,2h 3min,4.9,4.7,Leila Hatami,emigration class money leilahatami kimiahosseini merilazarei asgharfarhadi asgharfarhadi asgharfarhadi drama asgharfarhadiproductions dreamlabfilms mpaapsaacademyfilmfund
89761,A Dangerous Method,99,https://image.tmdb.org/t/p/w500//uo2tsxVBJtqWqKvBbzN9ALBmJKM.jpg,2011,5,David Cronenberg,1,Drama,English,1h 39min,3.5,3.5,Keira Knightley,basedonnovel sigmundfreud keiraknightley viggomortensen michaelfassbender davidcronenberg davidcronenberg davidcronenberg drama thriller recordedpicturescompany themovienetwork millbrookpictures
89837,Kill List,95,https://image.tmdb.org/t/p/w500//zrczWtKfRHThMQfK3HeHJIcq4sT.jpg,2011,2,Ben Wheatley,1,Horror,English,1h 35min,4.1,3.3,Neil Maskell,hotel wifehusbandrelationship hitman neilmaskell myannaburing harrysimpson benwheatley benwheatley benwheatley horror thriller crime rookfilms warpx
89840,Killer Elite,116,https://image.tmdb.org/t/p/w500//7O2U0WPFPSvNSUYZlhbnV081lBF.jpg,2011,1,Gary McKendry,1,Action,English,1h 56min,2.8,2.2,Jason Statham,rescue jasonstatham cliveowen robertdeniro garymckendry garymckendry garymckendry action adventure thriller currententertainment omnilabmedia ambienceentertainment
90057,Take Shelter,120,https://image.tmdb.org/t/p/w500//zLZQv7cN8ckBEa7HvjYkm2wx7F9.jpg,2011,6,Jeff Nichols,1,Others,English,2h 0min,4.0,4.0,Michael Shannon,endoftheworld michaelshannon jessicachastain katymixon jeffnichols jeffnichols jeffnichols thriller drama hydraulx reicapital grovehillproductions
90374,Martha Marcy May Marlene,101,https://image.tmdb.org/t/p/w500//oDPZ6lch424c1BVZ7jP5tSwrJ6X.jpg,2011,5,Sean Durkin,1,Drama,English,1h 41min,3.9,3.5,Elizabeth Olsen,sexualabuse cult elizabetholsen hughdancy johnhawkes seandurkin seandurkin seandurkin drama thriller cunningham&maybachfilms filmhavenentertainment borderlinefilms
90376,We Need to Talk About Kevin,112,https://image.tmdb.org/t/p/w500//auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg,2011,5,Lynne Ramsay,1,Drama,English,1h 52min,4.2,3.7,John C. Reilly,violence johnc.reilly tildaswinton ezramiller lynneramsay lynneramsay lynneramsay drama thriller bbcfilms oscilloscopelaboratories
90428,Margaret,149,https://image.tmdb.org/t/p/w500//zqBao8uRH6TQAJd13tqC22vPB76.jpg,2011,5,Kenneth Lonergan,1,Drama,English,2h 29min,4.7,4.3,Anna Paquin,newyork bus nightmare annapaquin mattdamon markruffalo kennethlonergan kennethlonergan kennethlonergan drama foxsearchlightpictures scottrudinproductions mirageenterprises
90430,Carnage,80,https://image.tmdb.org/t/p/w500//iUOq1hXzYkeOqwPNbPkIfW9rVmq.jpg,2011,3,Roman Polanski,1,Comedy,English,1h 20min,5.0,4.1,Kate Winslet,flat mobilephone hamster katewinslet jodiefoster christophwaltz romanpolanski romanpolanski romanpolanski comedy drama wildbunch zanagarfilms canal+
90439,Margin Call,107,https://image.tmdb.org/t/p/w500//pgMIdInSIGw0uSory7yEBFGrvIS.jpg,2011,6,J.C. Chandor,1,Others,English,1h 47min,4.2,3.6,Kevin Spacey,capitalism wallstreet kevinspacey paulbettany jeremyirons j.c.chandor j.c.chandor j.c.chandor thriller drama benaroyapictures beforethedoorpictures washingtonsquarefilms
90469,Paranormal Activity 3,83,https://image.tmdb.org/t/p/w500//mKKwNEO7tsYIo1iN6DBLwTHjU3S.jpg,2011,2,Henry Joost,1,Horror,English,1h 23min,3.1,2.4,Katie Featherston,witch sistersisterrelationship sequel katiefeatherston spraguegrayden laurenbittner henryjoost henryjoost henryjoost horror paramountpictures blumhouseproductions room101
90576,What's Your Number?,106,https://image.tmdb.org/t/p/w500//5Y0NCDKMr0xPNzfzuhMmOfpJQxl.jpg,2011,3,Mark Mylod,1,Comedy,English,1h 46min,5.0,4.2,Chris Evans,basedonnovel loser magazine chrisevans annafaris martinfreeman markmylod markmylod markmylod comedy romance regencyenterprises contrafilm newregencypictures
90600,Hodejegerne,100,https://image.tmdb.org/t/p/w500//ll32Hyillq6VSC1F7v4m2uZjGKI.jpg,2011,6,Morten Tyldum,1,Others,English,1h 40min,4.8,4.5,Aksel Hennie,artthief akselhennie nikolajcoster-waldau synnøvemacodylund mortentyldum mortentyldum mortentyldum thriller crime nordiskfilm yellowbirdfilms frilandproduksjon
90719,J. Edgar,137,https://image.tmdb.org/t/p/w500//hWHFPhGvCvfHbZCxJSR3n6GsXIf.jpg,2011,5,Clint Eastwood,1,Drama,English,2h 17min,3.8,3.1,Leonardo DiCaprio,biography historicalfigure leonardodicaprio joshhamilton geoffpierson clinteastwood clinteastwood clinteastwood drama crime history imagineentertainment malpasoproductions wintergreenproductions
90890,Jack and Jill,91,https://image.tmdb.org/t/p/w500//kFeAxmZvu0TE4iuLRHQD6Cej8Wf.jpg,2011,3,Dennis Dugan,1,Comedy,English,1h 31min,2.2,1.4,Adam Sandler,duringcreditsstinger adamsandler katieholmes alpacino dennisdugan dennisdugan dennisdugan comedy columbiapictures happymadisonproductions brokenroadproductions
91094,The Muppets,103,https://image.tmdb.org/t/p/w500//rsNbxonO8gtylIXwiv7JeqwJ4Kb.jpg,2011,3,James Bobin,1,Comedy,English,1h 43min,4.6,3.8,Amy Adams,musical themuppets robot amyadams jasonsegel emilyblunt jamesbobin jamesbobin jamesbobin comedy family music waltdisneypictures
91134,My Week with Marilyn,99,https://image.tmdb.org/t/p/w500//do34iXAPKl959RJKeo2ZISx7H2v.jpg,2011,5,Simon Curtis,1,Drama,English,1h 39min,3.0,3.0,Michelle Williams,basedonnovel biography historicalfigure michellewilliams eddieredmayne kennethbranagh simoncurtis simoncurtis simoncurtis drama bbcfilms theweinsteincompany ukfilmcouncil
91199,Weekend,96,https://image.tmdb.org/t/p/w500//elYExs0E8OUyUwl1HiMixFm65Ju.jpg,2011,5,Andrew Haigh,1,Drama,English,1h 36min,4.7,3.8,Tom Cullen,gay greatbritain one-nightstand tomcullen chrisnew jonathanrace andrewhaigh andrewhaigh andrewhaigh drama romance emmedia thebureau glendalepicturecompany
91323,The Sitter,81,https://image.tmdb.org/t/p/w500//rOVS11iGQsFKRPzjXQPfyTmwtDr.jpg,2011,3,David Gordon Green,1,Comedy,English,1h 21min,1.5,1.5,Sam Rockwell,babysitter duringcreditsstinger samrockwell jonahhill maxrecords davidgordongreen davidgordongreen davidgordongreen comedy twentiethcenturyfoxfilmcorporation michaeldelucaproductions roughhousepictures
91325,Extremely Loud & Incredibly Close,129,https://image.tmdb.org/t/p/w500//6pszViNvKr1r31pP7gJNYDHEx5P.jpg,2011,5,Stephen Daldry,1,Drama,English,2h 9min,2.0,2.0,Thomas Horn,basedonnovel autism key thomashorn tomhanks sandrabullock stephendaldry stephendaldry stephendaldry drama paramountpictures scottrudinproductions warnerbros.
91414,Arthur Christmas,97,https://image.tmdb.org/t/p/w500//sPCrGLdTMn0ud3oAJG37VDxpQfZ.jpg,2011,5,Barry Cook,1,Drama,English,1h 37min,3.0,3.0,James McAvoy,holiday santaclaus duringcreditsstinger jamesmcavoy hughlaurie billnighy barrycook barrycook barrycook drama animation family columbiapictures aardmananimations sonypicturesanimation
91483,Bullet to the Head,92,https://image.tmdb.org/t/p/w500//w1aFUPWbkaVShZJzFUYX5JZjz6u.jpg,2013,1,Walter Hill,1,Action,English,1h 32min,2.8,2.2,Sylvester Stallone, sylvesterstallone sungkang sarahshahi walterhill walterhill walterhill action crime thriller darkcastleentertainment afterdarkfilms imglobal
91505,Womb,111,https://image.tmdb.org/t/p/w500//lRBQCgAEOyLVRdhTwW3TZQbwrKM.jpg,2010,6,Benedek Fliegauf,1,Others,English,1h 51min,1.0,1.0,Eva Green, evagreen mattsmith lesleymanville benedekfliegauf benedekfliegauf benedekfliegauf romance sciencefiction razorfilmproduktiongmbh
91622,Young Adult,94,https://image.tmdb.org/t/p/w500//5zsOoYPmFi9qcQfAvD7aCK2nZSy.jpg,2011,3,Jason Reitman,1,Comedy,English,1h 34min,2.5,2.5,Charlize Theron,jealousy darkcomedy writer charlizetheron pattonoswalt patrickwilson jasonreitman jasonreitman jasonreitman comedy drama paramountpictures denveranddelilahproductions indianpaintbrush
91628,New Year's Eve,118,https://image.tmdb.org/t/p/w500//nNh8PDzkx4dUdNYtlzAiprpNs5e.jpg,2011,3,Garry Marshall,1,Comedy,English,1h 58min,2.5,1.9,Robert De Niro,newyear'seve robertdeniro katherineheigl ashtonkutcher garrymarshall garrymarshall garrymarshall comedy romance newlinecinema
91660,The Darkest Hour,89,https://image.tmdb.org/t/p/w500//5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg,2011,2,Chris Gorak,1,Horror,English,1h 29min,2.5,1.6,Emile Hirsch,alieninvasion americanabroad emilehirsch rachaeltaylor oliviathirlby chrisgorak chrisgorak chrisgorak horror action thriller summitentertainment regencyenterprises bazelevsproduction
91673,Albert Nobbs,113,https://image.tmdb.org/t/p/w500//68fdlvmqTWGC2y5nGXQE5RfgNB5.jpg,2011,5,Rodrigo García,1,Drama,English,1h 53min,5.0,5.0,Glenn Close,butler glennclose miawasikowska aarontaylor-johnson rodrigogarcía rodrigogarcía rodrigogarcía drama chrysalisfilms
91688,Salvation Boulevard,96,https://image.tmdb.org/t/p/w500//q8kPPcpPUGhdAOP5LYHDMKZBXYP.jpg,2011,3,George Ratliff,1,Comedy,English,1h 36min,1.5,1.5,Jennifer Connelly,pastor churchservice jenniferconnelly marisatomei piercebrosnan georgeratliff georgeratliff georgeratliff comedy thriller action mandalayvision
91842,Contraband,109,https://image.tmdb.org/t/p/w500//e3pdnRSJHrEkdIJiguSXYyty5qA.jpg,2012,6,Baltasar Kormákur,1,Others,English,1h 49min,3.1,2.6,Mark Wahlberg,criminal securityguard markwahlberg katebeckinsale benfoster baltasarkormákur baltasarkormákur baltasarkormákur thriller action drama universalpictures studiocanal relativitymedia
91873,Joyful Noise,117,https://image.tmdb.org/t/p/w500//yOTS1hK7oqEaI8rhdhc0fHvuDYO.jpg,2012,3,Todd Graff,1,Comedy,English,1h 57min,1.5,1.5,Queen Latifah, queenlatifah dollyparton kekepalmer toddgraff toddgraff toddgraff comedy music alconentertainment o.n.c.entertainment farrellpauraproductions
91886,Dolphin Tale,113,https://image.tmdb.org/t/p/w500//uBCyWQzqq6I60owpC9qCE5XAO1N.jpg,2011,5,Charles Martin Smith,1,Drama,English,1h 53min,4.0,4.0,Morgan Freeman,dolphin boy morganfreeman ashleyjudd harryconnickjr. charlesmartinsmith charlesmartinsmith charlesmartinsmith drama family alconentertainment arcproductions
91890,The Iron Lady,105,https://image.tmdb.org/t/p/w500//nh1j03qFhbM3HdfGhB7aCxqLVQ.jpg,2011,6,Phyllida Lloyd,1,Others,English,1h 45min,3.5,3.5,Meryl Streep,capitalism primeminister merylstreep anthonystewarthead harrylloyd phyllidalloyd phyllidalloyd phyllidalloyd history drama ukfilmcouncil canal+ djfilms
92008,Haywire,93,https://image.tmdb.org/t/p/w500//c9fJ0dYC30NnE9k2p61c0dqlZqW.jpg,2011,1,Steven Soderbergh,1,Action,English,1h 33min,3.7,3.2,Gina Carano,mercenary secretagent rescue ginacarano ewanmcgregor michaelfassbender stevensoderbergh stevensoderbergh stevensoderbergh action thriller irishfilmboard relativitymedia
92234,Red Tails,125,https://image.tmdb.org/t/p/w500//dIFWhmZMHCqPIG2hbDGt3KJyMJ1.jpg,2012,5,Anthony Hemingway,1,Drama,English,2h 5min,2.5,2.5,Bryan Cranston,worldwarii fighterpilot bryancranston davidoyelowo cubagoodingjr. anthonyhemingway anthonyhemingway anthonyhemingway drama action adventure lucasfilm twentiethcenturyfoxfilmcorporation partnershippictures
92264,One for the Money,91,https://image.tmdb.org/t/p/w500//e3OK2ZaHiGDrNClRBREVaGdvvQG.jpg,2012,1,Julie Anne Robinson,1,Action,English,1h 31min,2.9,2.1,Katherine Heigl,bountyhunter basedonnovel romance katherineheigl jasono'mara danielsunjata julieannerobinson julieannerobinson julieannerobinson action comedy crime lakeshoreentertainment sidneykimmelentertainment
92309,The Innkeepers,102,https://image.tmdb.org/t/p/w500//hHdwqyxNjJzm3qDA7CUKzhdOkGk.jpg,2011,2,Ti West,1,Horror,English,1h 42min,3.2,2.8,Sara Paxton,antiterror terror beer sarapaxton pathealy kellymcgillis tiwest tiwest tiwest horror thriller glasseyepix darkskyfilms
92439,The Art of Getting By,83,https://image.tmdb.org/t/p/w500//vZwH5GnhQzVZqXv4XqvnTZuAzhW.jpg,2011,5,Gavin Wiesen,1,Drama,English,1h 23min,2.0,2.0,Freddie Highmore,philosophy mentor artist freddiehighmore emmaroberts michaelangarano gavinwiesen gavinwiesen gavinwiesen drama romance goldcrestfilmsinternational atlanticpictures gigiproductions
92665,"For a Good Time, Call...",85,https://image.tmdb.org/t/p/w500//9eIlVo8lvk9fmfP05JGFKlPha80.jpg,2012,3,Jamie Travis,1,Comedy,English,1h 25min,2.5,2.5,Ari Graynor,bestfriend arigraynor laurenmiller markwebber jamietravis jamietravis jamietravis comedy adscottpictures
93061,October Baby,107,https://image.tmdb.org/t/p/w500//dZWU5Hn4lkhid3MqVMCEPk9z9QI.jpg,2011,5,Andrew Erwin,1,Drama,English,1h 47min,4.5,4.5,Rachel Hendrix ,adoption college rachelhendrix jasonburkey robertamaya andrewerwin andrewerwin andrewerwin drama 
93265,Courageous,129,https://image.tmdb.org/t/p/w500//CkwRzUmxvMZvkzzGE45nqLGTm8.jpg,2011,5,Alex Kendrick,1,Drama,English,2h 9min,4.5,4.5,Alex Kendrick,father faith alexkendrick kenbevel bendavies alexkendrick alexkendrick alexkendrick drama tristarpictures providentfilms affirmfilms
93287,The Big Year,100,https://image.tmdb.org/t/p/w500//q6Pr8fWKh664seri2MaQeIJ6eSI.jpg,2011,3,David Frankel,1,Comedy,English,1h 40min,4.0,3.4,Owen Wilson,helicopter basedonnovel honeymoon owenwilson stevemartin jackblack davidfrankel davidfrankel davidfrankel comedy ingeniousmedia duneentertainment fox2000pictures
93512,"Jeff, Who Lives at Home",83,https://image.tmdb.org/t/p/w500//qWA3dwYZgDaOnywP6YQst9mR9AW.jpg,2011,5,Jay Duplass,1,Drama,English,1h 23min,4.1,3.6,Jason Segel,slacker destiny jasonsegel edhelms susansarandon jayduplass jayduplass jayduplass drama comedy indianpaintbrush
93563,Lockout,95,https://image.tmdb.org/t/p/w500//i5QfNIcg6hc327IWUerea0EczP4.jpg,2012,1,Stephen St. Leger,1,Action,English,1h 35min,1.5,1.5,Guy Pearce,usapresident antihero dementia guypearce maggiegrace josephgilgun stephenst.leger stephenst.leger stephenst.leger action thriller sciencefiction canal+ europacorp ciné+
93693,Casa De Mi Padre,84,https://image.tmdb.org/t/p/w500//kVCc7xwTAlckBofazrwIz8x1TXC.jpg,2012,3,Matt Piedmont,1,Comedy,English,1h 24min,4.0,4.0,Will Ferrell,mexico organizedcrime willferrell gaelgarcíabernal génesisrodríguez mattpiedmont mattpiedmont mattpiedmont comedy western nalafilms garysanchezproductions lionsgate
93980,The Three Stooges,92,https://image.tmdb.org/t/p/w500//mVxQaWXbTjg4LlhiMmaaWJnCiHA.jpg,2012,3,Bobby Farrelly,1,Comedy,English,1h 32min,1.5,1.5,Sean Hayes,duringcreditsstinger seanhayes willsasso chrisdiamantopoulos bobbyfarrelly bobbyfarrelly bobbyfarrelly comedy wesslerentertainment
93982,The Raven,111,https://image.tmdb.org/t/p/w500//cocc5Etbq9pgfOl3jCz9QDh3EHB.jpg,2012,6,James McTeigue,1,Others,English,1h 51min,2.0,2.0,John Cusack,poison blackmail johncusack lukeevans aliceeve jamesmcteigue jamesmcteigue jamesmcteigue crime thriller mystery relativitymedia
94070,The Best Exotic Marigold Hotel,124,https://image.tmdb.org/t/p/w500//gNWiOKTWDvPTpr7QfPWk18gLftz.jpg,2011,5,John Madden,1,Drama,English,2h 4min,4.4,3.7,Bill Nighy,hotel basedonnovel india billnighy maggiesmith tomwilkinson johnmadden johnmadden johnmadden drama comedy participantmedia imagenationabudhabifz
94266,The Five-Year Engagement,124,https://image.tmdb.org/t/p/w500//drsY910CSoSkROYypNVwUxI875T.jpg,2012,3,Nicholas Stoller,1,Comedy,English,2h 4min,3.4,2.8,Jason Segel,sex sanfrancisco restaurant jasonsegel emilyblunt chrispratt nicholasstoller nicholasstoller nicholasstoller comedy universalpictures dentsu relativitymedia
